segment_name,segment_id,point_index,longitude,latitude,plate1,plate2,boundary_type
SO-AN,3,15,36.3029,-44.9665,SO,AN,OSR
SO-AN,3,16,36.6774,-44.9197,SO,AN,OSR
SO-AN,3,17,37.0855,-44.8043,SO,AN,OSR
SO-AN,3,18,37.5083,-44.8753,SO,AN,OSR
SO-AN,3,19,38.0827,-44.6188,SO,AN,OSR
SO-AN,4,0,38.0827,-44.6188,SO,AN,OSR
SO-AN,4,1,38.1937,-44.401,SO,AN,OSR
SO-AN,4,2,38.3383,-44.0547,SO,AN,OSR
SO-AN,4,3,39.0729,-44.1648,SO,AN,OSR
SO-AN,4,4,39.2673,-43.7257,SO,AN,OSR
SO-AN,4,5,39.4588,-43.2862,SO,AN,OSR
SO-AN,4,6,40.5058,-43.4376,SO,AN,OSR
SO-AN,4,7,41.5578,-43.5794,SO,AN,OSR
SO-AN,4,8,41.6859,-43.1174,SO,AN,OSR
SO-AN,4,9,41.812,-42.6553,SO,AN,OSR
SO-AN,4,10,42.4686,-42.7299,SO,AN,OSR
SO-AN,4,11,42.5719,-42.2602,SO,AN,OSR
SO-AN,4,12,42.6737,-41.7904,SO,AN,OSR
SO-AN,4,13,42.774,-41.3205,SO,AN,OSR
SO-AN,4,14,42.8729,-40.8505,SO,AN,OSR
SO-AN,4,15,44.0092,-40.915,SO,AN,OSR
SO-AN,4,16,44.023,-40.6708,SO,AN,OSR
SO-AN,4,17,44.6858,-40.6911,SO,AN,OSR
SO-AN,4,18,44.716,-40.3689,SO,AN,OSR
SO-AN,4,19,45.3027,-40.3659,SO,AN,OSR
SO-AN,4,20,45.3318,-40.1085,SO,AN,OSR
SO-AN,4,21,46.0744,-40.119,SO,AN,OSR
SO-AN,4,22,46.1602,-39.4945,SO,AN,OSR
SO-AN,4,23,46.2444,-38.8699,SO,AN,OSR
SO-AN,4,24,47.1353,-38.7637,SO,AN,OSR
SO-AN,4,25,48.0234,-38.6507,SO,AN,OSR
SO-AN,4,26,48.0171,-38.478,SO,AN,OSR
SO-AN,4,27,48.6326,-38.0142,SO,AN,OSR
SO-AN,4,28,49.0344,-37.9999,SO,AN,OSR
SO-AN,4,29,49.0366,-37.7917,SO,AN,OSR
SO-AN,4,30,49.9451,-37.7902,SO,AN,OSR
SO-AN,4,31,49.9622,-37.5968,SO,AN,OSR
SO-AN,4,32,50.8233,-37.5799,SO,AN,OSR
SO-AN,4,33,50.827,-37.4507,SO,AN,OSR
SO-AN,4,34,51.5548,-37.4415,SO,AN,OSR
SO-AN,4,35,52.2827,-37.4322,SO,AN,OSR
SO-AN,4,36,52.3106,-36.7973,SO,AN,OSR
SO-AN,4,37,52.338,-36.1624,SO,AN,OSR
SO-AN,4,38,52.9023,-36.153,SO,AN,OSR
SO-AN,4,39,53.4665,-36.1409,SO,AN,OSR
SO-AN,4,40,53.4706,-35.5167,SO,AN,OSR
SO-AN,4,41,54.2161,-35.3024,SO,AN,OSR
SO-AN,4,42,54.2551,-34.5416,SO,AN,OSR
SO-AN,4,43,55.2747,-34.5605,SO,AN,OSR
SO-AN,4,44,55.301,-34.2872,SO,AN,OSR
SO-AN,4,45,55.6987,-34.235,SO,AN,OSR
SO-AN,4,46,55.7379,-33.6528,SO,AN,OSR
SO-AN,4,47,56.4006,-33.6268,SO,AN,OSR
SO-AN,4,48,57.0607,-33.5542,SO,AN,OSR
SO-AN,4,49,57.0912,-32.835,SO,AN,OSR
SO-AN,4,50,57.1223,-32.3028,SO,AN,OSR
SO-AN,4,51,57.153,-31.7706,SO,AN,OSR
SO-AN,4,52,57.8,-31.722,SO,AN,OSR
SO-AN,4,53,58.4563,-31.691,SO,AN,OSR
SO-AN,4,54,58.5299,-31.0553,SO,AN,OSR
SO-AN,4,55,59.1667,-31.0497,SO,AN,OSR
SO-AN,4,56,59.188,-30.5671,SO,AN,OSR
SO-AN,4,57,60.0054,-30.5607,SO,AN,OSR
SO-AN,4,58,60.7628,-30.5315,SO,AN,OSR
SO-AN,4,59,60.7473,-30.0145,SO,AN,OSR
SO-AN,4,60,60.7624,-29.999,SO,AN,OSR
SO-AN,4,61,60.7864,-29.4652,SO,AN,OSR
SO-AN,4,62,60.8102,-28.9313,SO,AN,OSR
SO-AN,4,63,61.5322,-28.9199,SO,AN,OSR
SO-AN,4,64,61.5176,-28.7772,SO,AN,OSR
SO-AN,4,65,62.1619,-28.8114,SO,AN,OSR
SO-AN,4,66,62.1351,-28.4896,SO,AN,OSR
SO-AN,4,67,62.7462,-28.4585,SO,AN,OSR
SO-AN,4,68,62.703,-28.1525,SO,AN,OSR
SO-AN,4,69,63.2112,-28.164,SO,AN,OSR
SO-AN,4,70,63.1942,-28.0214,SO,AN,OSR
SO-AN,4,71,63.6211,-28.0388,SO,AN,OSR
SO-AN,4,72,63.6037,-27.8313,SO,AN,OSR
SO-AN,4,73,64.4669,-27.8175,SO,AN,OSR
SO-AN,4,74,65.3321,-27.8122,SO,AN,OSR
SO-AN,4,75,65.3475,-27.5141,SO,AN,OSR
SO-AN,4,76,66.359,-27.5145,SO,AN,OSR
SO-AN,4,77,66.373,-27.2811,SO,AN,OSR
SO-AN,4,78,67.129,-27.2692,SO,AN,OSR
SO-AN,4,79,67.1555,-26.8674,SO,AN,OSR
SO-AN,4,80,67.424,-26.8699,SO,AN,OSR
SO-AN,4,81,67.4333,-26.5715,SO,AN,OSR
SO-AN,4,82,67.9622,-26.583,SO,AN,OSR
SO-AN,4,83,67.9791,-26.2906,SO,AN,OSR
SO-AN,4,84,68.6219,-26.2625,SO,AN,OSR
SO-AN,4,85,68.5979,-26.1206,SO,AN,OSR
SO-AN,4,86,68.8197,-26.141,SO,AN,OSR
SO-AN,4,87,68.8294,-26.0089,SO,AN,OSR
SO-AN,4,88,69.15,-25.9933,SO,AN,OSR
SO-AN,4,89,69.1379,-25.7843,SO,AN,OSR
SO-AN,4,90,69.4603,-25.7822,SO,AN,OSR
SO-AN,4,91,69.49,-25.6762,SO,AN,OSR
SO-AN,4,92,69.9595,-25.6512,SO,AN,OSR
SO-IN,5,0,58.2392,12.7455,SO,IN,OSR
SO-IN,5,1,57.8675,13.0023,SO,IN,OSR
SO-IN,5,2,57.6392,13.1377,SO,IN,OSR
SO-IN,5,3,57.7327,13.309,SO,IN,OSR
SO-IN,5,4,57.8096,13.4509,SO,IN,OSR
SO-IN,5,5,57.6891,13.5225,SO,IN,OSR
SO-IN,5,6,57.4775,13.643,SO,IN,OSR
SO-IN,5,7,57.3015,13.74,SO,IN,OSR
SO-IN,5,8,57.299,13.7718,SO,IN,OSR
SO-IN,5,9,57.1397,13.8476,SO,IN,OSR
SO-IN,5,10,56.9688,13.9372,SO,IN,OSR
SO-IN,5,11,57.0372,14.0681,SO,IN,OSR
SO-IN,5,12,56.9031,14.1407,SO,IN,OSR
SO-IN,5,13,56.7616,14.2076,SO,IN,OSR
SO-IN,5,14,56.8188,14.3021,SO,IN,OSR
SO-IN,5,15,56.2652,14.6232,SO,IN,OSR
AU-SO,6,0,68.2738,-6.8109,AU,SO,OTF
AU-SO,6,1,67.8113,-7.2525,AU,SO,OTF
AU-SO,6,2,68.0731,-7.64768,AU,SO,OTF
AU-SO,6,3,67.6424,-8.02709,AU,SO,OTF
AU-SO,6,4,68.039,-8.49189,AU,SO,OTF
AU-SO,6,5,67.5648,-8.8814,AU,SO,OTF
AU-SO,6,6,67.0896,-9.27031,AU,SO,OTF
AU-SO,6,7,67.378,-9.62999,AU,SO,OTF
AU-SO,6,8,66.9195,-9.99041,AU,SO,OTF
AU-SO,6,9,66.46,-10.3502,AU,SO,OTF
AU-SO,6,10,66.7874,-10.762,AU,SO,OTF
AU-SO,6,11,66.1674,-11.21,AU,SO,OTF
AU-SO,6,12,66.4182,-11.559,AU,SO,OTF
AU-SO,6,13,65.6978,-12.0185,AU,SO,OTF
AU-SO,6,14,66.033,-12.4258,AU,SO,OTF
AU-SO,6,15,66.3692,-12.8327,AU,SO,OTF
AU-SO,6,16,65.8205,-13.2681,AU,SO,OTF
AU-SO,6,17,66.2097,-13.7773,AU,SO,OTF
AU-SO,6,18,65.9278,-13.9791,AU,SO,OTF
AU-SO,6,19,66.2076,-14.3387,AU,SO,OTF
AU-SO,6,20,66.4883,-14.698,AU,SO,OTF
AU-SO,6,21,66.8882,-15.2696,AU,SO,OTF
AU-SO,6,22,67.2902,-15.8215,AU,SO,OTF
AU-SO,6,23,67.3827,-15.9419,AU,SO,OTF
AU-SO,6,24,67.033,-16.1389,AU,SO,OTF
AU-SO,6,25,67.4105,-16.6587,AU,SO,OTF
AU-SO,6,26,66.7081,-17.0901,AU,SO,OTF
AU-SO,6,27,66.1428,-17.4501,AU,SO,OTF
AU-SO,6,28,65.5424,-17.783,AU,SO,OTF
AU-SO,6,29,65.0073,-18.0579,AU,SO,OTF
AU-SO,6,30,65.2639,-18.4432,AU,SO,OTF
AU-SO,6,31,65.5217,-18.8281,AU,SO,OTF
AU-SO,6,32,66.0333,-19.5775,AU,SO,OTF
AU-SO,6,33,66.428,-20.0783,AU,SO,OTF
AU-SO,6,34,66.7513,-19.8703,AU,SO,OTF
AU-SO,6,35,67.0404,-20.2181,AU,SO,OTF
AU-SO,6,36,67.3095,-20.0725,AU,SO,OTF
AU-SO,6,37,67.593,-20.3689,AU,SO,OTF
AU-SO,6,38,67.7679,-20.28,AU,SO,OTF
AU-SO,6,39,67.8967,-20.469,AU,SO,OTF
AU-SO,6,40,68.2125,-20.2907,AU,SO,OTF
AU-SO,6,41,68.5592,-20.7119,AU,SO,OTF
AU-SO,6,42,68.2768,-20.8777,AU,SO,OTF
AU-SO,6,43,68.6529,-21.4495,AU,SO,OTF
AU-SO,6,44,69.2017,-22.0877,AU,SO,OTF
AU-SO,6,45,68.7967,-22.387,AU,SO,OTF
AU-SO,6,46,69.1621,-22.8305,AU,SO,OTF
AU-SO,6,47,69.5577,-23.3731,AU,SO,OTF
AU-SO,6,48,69.8497,-23.7087,AU,SO,OTF
AU-SO,6,49,69.4016,-24.0396,AU,SO,OTF
AU-SO,6,50,69.6804,-24.3686,AU,SO,OTF
AU-SO,6,51,69.9393,-24.6785,AU,SO,OTF
AU-SO,6,52,69.5921,-24.9701,AU,SO,OTF
AU-SO,6,53,70.0896,-25.4825,AU,SO,OTF
AU-SO,6,54,69.9595,-25.6512,AU,SO,OTF
EU-AF,7,0,-29.7698,39.3996,EU,AF,:OSR
EU-AF,7,1,-29.335,39.315,EU,AF,:OSR
EU-AF,7,2,-29.2971,39.2554,EU,AF,:OSR
EU-AF,7,3,-29.2603,39.2502,EU,AF,:OSR
EU-AF,7,4,-29.1881,39.2786,EU,AF,:OSR
EU-AF,7,5,-29.1472,39.2937,EU,AF,:OSR
EU-AF,7,6,-29.0904,39.3232,EU,AF,:OSR
EU-AF,7,7,-29.0495,39.3382,EU,AF,:OSR
EU-AF,7,8,-28.9819,39.3656,EU,AF,:OSR
EU-AF,7,9,-28.9505,39.3789,EU,AF,:OSR
EU-AF,7,10,-28.8946,39.412,EU,AF,:OSR
EU-AF,7,11,-28.8529,39.3725,EU,AF,:OSR
EU-AF,7,12,-28.7812,39.2993,EU,AF,:OSR
EU-AF,7,13,-28.7454,39.2626,EU,AF,:OSR
EU-AF,7,14,-28.6863,39.2144,EU,AF,:OSR
EU-AF,7,15,-28.666,39.179,EU,AF,:OSR
EU-AF,7,16,-28.6192,39.1208,EU,AF,:OSR
EU-AF,7,17,-28.5665,39.1299,EU,AF,:OSR
EU-AF,7,18,-28.4836,39.1558,EU,AF,:OSR
EU-AF,7,19,-28.4522,39.1339,EU,AF,:OSR
EU-AF,7,20,-28.4204,39.0927,EU,AF,:OSR
EU-AF,7,21,-28.3955,39.058,EU,AF,:OSR
EU-AF,7,22,-28.3649,39.0204,EU,AF,:OSR
EU-AF,7,23,-28.3421,38.9931,EU,AF,:OSR
EU-AF,7,24,-28.2919,38.9394,EU,AF,:OSR
EU-AF,7,25,-28.2155,38.9524,EU,AF,:OSR
EU-AF,7,26,-28.1199,38.9685,EU,AF,:OSR
EU-AF,7,27,-28.0588,38.9827,EU,AF,:OSR
EU-AF,7,28,-27.9546,39.0041,EU,AF,:OSR
EU-AF,7,29,-27.7933,38.9998,EU,AF,:OSR
EU-AF,7,30,-27.7223,38.9416,EU,AF,:OSR
EU-AF,7,31,-27.6797,38.9136,EU,AF,:OSR
EU-AF,7,32,-27.6061,38.8635,EU,AF,:OSR
EU-AF,7,33,-27.5588,38.8363,EU,AF,:OSR
EU-AF,7,34,-27.4844,38.7824,EU,AF,:OSR
EU-AF,7,35,-27.2394,38.7796,EU,AF,:OSR
EU-AF,7,36,-27.2033,38.6999,EU,AF,:OSR
EU-AF,7,37,-27.1743,38.6658,EU,AF,:OSR
EU-AF,7,38,-27.129,38.607,EU,AF,:OSR
EU-AF,7,39,-27.0895,38.5706,EU,AF,:OSR
EU-AF,7,40,-27.0289,38.4911,EU,AF,:OSR
EU-AF,7,41,-27.0068,38.4635,EU,AF,:OSR
EU-AF,7,42,-26.9408,38.4003,EU,AF,:OSR
EU-AF,7,43,-26.9006,38.3601,EU,AF,:OSR
EU-AF,7,44,-26.8299,38.2782,EU,AF,:OSR
EU-AF,7,45,-26.718,38.4202,EU,AF,:OSR
EU-AF,7,46,-26.6474,38.3576,EU,AF,:OSR
EU-AF,7,47,-26.6141,38.324,EU,AF,:OSR
EU-AF,7,48,-26.5323,38.2554,EU,AF,:OSR
EU-AF,7,49,-26.4943,38.2225,EU,AF,:OSR
EU-AF,7,50,-26.4166,38.1493,EU,AF,:OSR
EU-AF,7,51,-26.3787,38.1164,EU,AF,:OSR
EU-AF,7,52,-26.3021,38.0468,EU,AF,:OSR
EU-AF,7,53,-26.1714,38.036,EU,AF,:OSR
EU-AF,7,54,-26.0752,37.9655,EU,AF,:OSR
EU-AF,7,55,-26.0432,37.9355,EU,AF,:OSR
EU-AF,7,56,-25.9162,37.8386,EU,AF,:OSR
EU-AF,7,57,-25.8081,37.8783,EU,AF,:OSR
EU-AF,7,58,-25.7341,37.8159,EU,AF,:OSR
EU-AF,7,59,-25.6984,37.7902,EU,AF,:OSR
EU-AF,7,60,-25.6332,37.7225,EU,AF,:OSR
EU-AF,7,61,-25.5384,37.8181,EU,AF,:OSR
EU-AF,7,62,-25.4638,37.7517,EU,AF,:OSR
EU-AF,7,63,-25.4265,37.7185,EU,AF,:OSR
EU-AF,7,64,-25.3547,37.6633,EU,AF,:OSR
EU-AF,7,65,-25.2671,37.7692,EU,AF,:OSR
EU-AF,7,66,-25.1013,37.6463,EU,AF,:OSR
EU-AF,7,67,-24.9835,37.6441,EU,AF,:OSR
EU-AF,7,68,-24.9315,37.6091,EU,AF,:OSR
EU-AF,7,69,-24.8915,37.5839,EU,AF,:OSR
EU-AF,7,70,-24.8451,37.5519,EU,AF,:OSR
EU-AF,7,71,-24.8164,37.5328,EU,AF,:OSR
EU-AF,7,72,-24.7748,37.5001,EU,AF,:OSR
EU-AF,7,73,-24.7332,37.4673,EU,AF,:OSR
EU-AF,7,74,-24.6669,37.411,EU,AF,:OSR
EU-AF,7,75,-24.7022,37.3519,EU,AF,:OSR
EU-AF,7,76,-24.7379,37.2733,EU,AF,:OSR
EU-AF,7,77,-24.7495,37.2174,EU,AF,:OSR
EU-AF,7,78,-24.6805,37.1267,EU,AF,:OSR
EU-AF,7,79,-24.6345,37.0946,EU,AF,:OSR
EU-AF,7,80,-24.5541,37.0172,EU,AF,:OSR
EU-AF,7,81,-24.5002,36.9707,EU,AF,:OSR
EU-AF,7,82,-24.4337,36.9105,EU,AF,:OSR
EU-AF,7,83,-24.3846,36.8633,EU,AF,:OSR
EU-AF,7,84,-24.3111,36.7925,EU,AF,:OSR
EU-AF,7,85,-24.2554,36.781,EU,AF,:OSR
EU-AF,7,86,-24.1461,36.7885,EU,AF,:OSR
EU-AF,7,87,-24.0456,36.7548,EU,AF,:OSR
EU-AF,7,88,-23.5697,36.6459,EU,AF,:OSR
EU-AF,7,89,-22.8933,36.702,EU,AF,:OSR
EU-AF,7,90,-22.216,36.7543,EU,AF,:OSR
EU-AF,7,91,-21.5072,36.8197,EU,AF,:OSR
EU-AF,7,92,-20.7973,36.8809,EU,AF,:OSR
EU-AF,7,93,-20.2403,36.9543,EU,AF,:OSR
EU-AF,7,94,-19.6823,37.0251,EU,AF,:OSR
EU-AF,7,95,-18.618,37.307,EU,AF,:OSR
EU-AF,7,96,-18.1244,37.4657,EU,AF,:OSR
EU-AF,7,97,-17.5843,37.5034,EU,AF,:OSR
EU-AF,7,98,-16.742,37.4354,EU,AF,:OSR
EU-AF,7,99,-15.8415,37.2966,EU,AF,:OSR
EU-AF,7,100,-15.3865,37.2117,EU,AF,:OSR
EU-AF,7,101,-15.1427,37.0206,EU,AF,:OSR
EU-AF,7,102,-14.4109,37.2101,EU,AF,:OSR
EU-AF,7,103,-13.6754,37.395,EU,AF,:OSR
EU-AF,7,104,-12.9035,36.8638,EU,AF,:OSR
EU-AF,7,105,-12.1424,36.3276,EU,AF,:OSR
EU-AF,7,106,-11.5854,35.8512,EU,AF,:OSR
EU-AF,7,107,-10.9233,36.0984,EU,AF,:OSR
EU-AF,7,108,-10.4287,36.3916,EU,AF,:OSR
EU-AF,7,109,-9.97685,36.6514,EU,AF,:OSR
EU-AF,7,110,-9.54521,36.4296,EU,AF,:OSR
EU-AF,7,111,-8.78455,36.0509,EU,AF,:OSR
EU-AF,7,112,-8.03122,35.6675,EU,AF,:OSR
EU-AF,7,113,-7.19261,35.2729,EU,AF,:OSR
EU-AF,7,114,-6.73029,35.0633,EU,AF,:OSR
EU-AF,7,115,-6.06375,34.7839,EU,AF,:OSR
EU-AF,7,116,-6.03973,34.5174,EU,AF,:OSR
EU-AF,7,117,-6.00024,34.2634,EU,AF,:OSR
EU-AF,7,118,-5.80797,34.0191,EU,AF,:OSR
EU-AF,7,119,-5.39658,33.985,EU,AF,:OSR
EU-AF,7,120,-5.07226,34.0783,EU,AF,:OSR
EU-AF,7,121,-4.70562,34.0681,EU,AF,:OSR
EU-AF,7,122,-4.05645,34.1993,EU,AF,:OSR
EU-AF,7,123,-3.78187,35.0136,EU,AF,:OSR
EU-AF,7,124,-3.74936,35.5962,EU,AF,:OSR
EU-AF,7,125,-3.29595,35.8577,EU,AF,:OSR
EU-AF,7,126,-2.89332,36.0184,EU,AF,:OSR
EU-AF,7,127,-2.57291,36.1053,EU,AF,:OSR
EU-AF,7,128,-1.99172,35.8985,EU,AF,:OSR
EU-AF,7,129,-1.51624,35.7709,EU,AF,:OSR
EU-AF,7,130,-0.747757,35.7757,EU,AF,:OSR
EU-AF,7,131,0.00304743,35.904,EU,AF,:OSR
EU-AF,7,132,0.667028,36.0723,EU,AF,:OSR
EU-AF,7,133,1.24471,36.2823,EU,AF,:OSR
EU-AF,7,134,1.97018,36.5026,EU,AF,:OSR
EU-AF,7,135,2.37988,36.5942,EU,AF,:OSR
EU-AF,7,136,3.45358,36.8509,EU,AF,:OSR
EU-AF,7,137,4.29653,36.9695,EU,AF,:OSR
EU-AF,7,138,5.14204,37.0821,EU,AF,:OSR
EU-AF,7,139,5.97383,37.154,EU,AF,:OSR
EU-AF,7,140,6.78405,37.3219,EU,AF,:OSR
EU-AF,8,0,6.78405,37.3219,EU,AF,:OSR
EU-AF,8,1,7.21517,37.3203,EU,AF,:OSR
EU-AF,8,2,7.80465,37.3582,EU,AF,:OSR
EU-AF,8,3,8.26517,37.4675,EU,AF,:OSR
EU-AF,8,4,8.62697,37.7896,EU,AF,:OSR
EU-AF,8,5,8.94209,38.2117,EU,AF,:OSR
EU-AF,8,6,9.26382,38.341,EU,AF,:OSR
EU-AF,8,7,9.70015,38.4698,EU,AF,:OSR
EU-AF,8,8,10.0893,38.5717,EU,AF,:OSR
EU-AF,8,9,10.3732,38.685,EU,AF,:OSR
EU-AF,9,0,10.3732,38.685,EU,AF,:OSR
EU-AF,9,1,10.6091,38.8209,EU,AF,:OSR
EU-AF,9,2,10.8274,38.9939,EU,AF,:OSR
EU-AF,9,3,11.1176,39.0672,EU,AF,:OSR
EU-AF,9,4,11.3626,39.0748,EU,AF,:OSR
EU-AF,9,5,11.6589,39.0327,EU,AF,:OSR
EU-AF,9,6,11.7777,38.9344,EU,AF,:OSR
EU-AF,9,7,12.0574,38.8781,EU,AF,:OSR
EU-AF,9,8,12.4335,38.8487,EU,AF,:OSR
EU-AF,9,9,12.7076,38.6004,EU,AF,:OSR
EU-AF,9,10,13.3137,38.6105,EU,AF,:OSR
EU-AF,9,11,13.8115,38.625,EU,AF,:OSR
EU-AF,9,12,14.1139,38.6953,EU,AF,:OSR
EU-AF,9,13,14.5145,38.7653,EU,AF,:OSR
EU-AF,10,0,14.5145,38.7653,EU,AF,:OSR
EU-AF,10,1,15.1752,38.2924,EU,AF,:OSR
EU-AF,10,2,15.4993,38.4014,EU,AF,:OSR
EU-AF,10,3,15.6387,38.2993,EU,AF,:OSR
EU-AF,10,4,15.5511,38.1136,EU,AF,:OSR
EU-AF,10,5,15.4207,37.8857,EU,AF,:OSR
EU-AF,10,6,15.3444,37.6152,EU,AF,:OSR
EU-AF,10,7,15.3751,37.3401,EU,AF,:OSR
EU-AF,11,0,15.3751,37.3401,EU,AF,:OSR
EU-AF,11,1,15.8319,37.2743,EU,AF,:OSR
EU-AF,11,2,16.2365,37.3088,EU,AF,:OSR
EU-AF,11,3,16.8237,37.3985,EU,AF,:OSR
EU-AF,11,4,17.1676,37.5026,EU,AF,:OSR
EU-AF,11,5,17.4195,37.7008,EU,AF,:OSR
EU-AF,11,6,17.6117,37.9929,EU,AF,:OSR
EU-AF,11,7,17.7731,38.2855,EU,AF,:OSR
EU-AF,11,8,17.8447,38.4615,EU,AF,:OSR
EU-AF,11,9,18.0307,38.5162,EU,AF,:OSR
EU-AF,11,10,18.0857,38.7941,EU,AF,:OSR
EU-AF,11,11,18.0621,39.0063,EU,AF,:OSR
EU-AF,11,12,17.9599,39.1696,EU,AF,:OSR
EU-AF,12,0,17.9599,39.1696,EU,AF,:OSR
EU-AF,12,1,18.3644,38.9474,EU,AF,:OSR
EU-AF,12,2,18.895,38.6942,EU,AF,:OSR
EU-AF,12,3,19.5844,38.2716,EU,AF,:OSR
EU-AF,12,4,20,37.9075,EU,AF,:OSR
IN-SO,13,0,58.2392,12.7455,IN,SO,OSR
IN-SO,13,1,58.0174,12.2835,IN,SO,OSR
IN-SO,13,2,57.7963,11.8213,IN,SO,OSR
IN-SO,13,3,57.576,11.3589,IN,SO,OSR
IN-SO,13,4,57.3564,10.8963,IN,SO,OSR
IN-SO,13,5,57.1375,10.4336,IN,SO,OSR
IN-SO,13,6,56.9192,9.97076,IN,SO,OSR
IN-SO,13,7,56.9775,9.85724,IN,SO,OSR
IN-SO,13,8,57.0289,9.85747,IN,SO,OSR
IN-SO,13,9,57.2606,9.68141,IN,SO,OSR
IN-SO,13,10,57.4906,9.94156,IN,SO,OSR
IN-SO,13,11,58.063,9.53244,IN,SO,OSR
IN-SO,13,12,58.0184,9.45008,IN,SO,OSR
IN-SO,13,13,58.2625,9.29259,IN,SO,OSR
IN-SO,13,14,58.1476,9.08978,IN,SO,OSR
IN-SO,13,15,58.4302,8.86262,IN,SO,OSR
IN-SO,13,16,58.2514,8.6469,IN,SO,OSR
IN-SO,13,17,58.6106,8.40075,IN,SO,OSR
IN-SO,13,18,58.9183,8.16694,IN,SO,OSR
IN-SO,13,19,58.88,8.09719,IN,SO,OSR
IN-SO,13,20,59.3092,7.76825,IN,SO,OSR
IN-SO,13,21,59.2197,7.67308,IN,SO,OSR
IN-SO,13,22,59.6997,7.31217,IN,SO,OSR
IN-SO,13,23,60.1789,6.95076,IN,SO,OSR
IN-SO,13,24,60.0383,6.76686,IN,SO,OSR
IN-SO,13,25,60.6701,6.30983,IN,SO,OSR
IN-SO,13,26,61.1417,5.90952,IN,SO,OSR
IN-SO,13,27,61.6573,5.48967,IN,SO,OSR
IN-SO,13,28,61.5293,5.26156,IN,SO,OSR
IN-SO,13,29,61.9997,4.91131,IN,SO,OSR
IN-SO,13,30,62.4568,4.52272,IN,SO,OSR
IN-SO,13,31,63.0023,4.10805,IN,SO,OSR
IN-SO,13,32,62.8678,3.89294,IN,SO,OSR
IN-SO,13,33,63.3307,3.63067,IN,SO,OSR
IN-SO,13,34,63.3882,3.70015,IN,SO,OSR
IN-SO,13,35,63.8192,3.48212,IN,SO,OSR
IN-SO,13,36,63.8898,3.60222,IN,SO,OSR
IN-SO,13,37,64.6181,3.21695,IN,SO,OSR
IN-SO,13,38,64.6822,3.29895,IN,SO,OSR
IN-SO,13,39,65.2128,2.92078,IN,SO,OSR
IN-SO,13,40,65.489,3.29907,IN,SO,OSR
IN-SO,13,41,65.9626,2.9715,IN,SO,OSR
IN-SO,13,42,66.3795,2.752,IN,SO,OSR
IN-SO,13,43,66.1794,2.39253,IN,SO,OSR
IN-SO,13,44,65.9923,2.052,IN,SO,OSR
IN-SO,13,45,66.3328,1.85871,IN,SO,OSR
IN-SO,13,46,66.6728,1.62094,IN,SO,OSR
IN-SO,13,47,66.4925,1.33138,IN,SO,OSR
IN-SO,13,48,66.8698,1.06795,IN,SO,OSR
IN-SO,13,49,66.6573,0.722009,IN,SO,OSR
IN-SO,13,50,67.1594,0.337135,IN,SO,OSR
IN-SO,13,51,66.8392,-0.03884,IN,SO,OSR
IN-SO,13,52,67.2089,-0.33984,IN,SO,OSR
IN-SO,13,53,67.0231,-0.577879,IN,SO,OSR
IN-SO,13,54,67.662,-1.0396,IN,SO,OSR
IN-SO,13,55,67.3671,-1.43996,IN,SO,OSR
IN-SO,13,56,67.9291,-1.91296,IN,SO,OSR
IN-SO,13,57,67.7884,-2.08765,IN,SO,OSR
IN-SO,13,58,68.249,-2.54022,IN,SO,OSR
IN-SO,13,59,67.8921,-2.888,IN,SO,OSR
IN-SO,13,60,68.2702,-3.35132,IN,SO,OSR
IN-SO,13,61,68.6672,-3.77068,IN,SO,OSR
IN-SO,13,62,68.3485,-4.11762,IN,SO,OSR
IN-SO,13,63,68.751,-4.54877,IN,SO,OSR
IN-SO,13,64,68.1985,-5.04193,IN,SO,OSR
IN-SO,13,65,68.6069,-5.47188,IN,SO,OSR
IN-SO,13,66,68.2191,-5.89099,IN,SO,OSR
IN-SO,13,67,67.7823,-6.25933,IN,SO,OSR
IN-SO,13,68,68.2738,-6.8109,IN,SO,OSR
NA-AF,14,0,-46.7658,15.4506,NA,AF,OTF
NA-AF,14,1,-46.6476,16.0187,NA,AF,OTF
NA-AF,14,2,-46.5287,16.5868,NA,AF,OTF
NA-AF,14,3,-46.5887,16.6067,NA,AF,OTF
NA-AF,14,4,-46.4982,17.0865,NA,AF,OTF
NA-AF,14,5,-46.4072,17.5663,NA,AF,OTF
NA-AF,14,6,-46.5202,17.5883,NA,AF,OTF
NA-AF,14,7,-46.3907,18.422,NA,AF,OTF
NA-AF,14,8,-46.3182,18.4215,NA,AF,OTF
NA-AF,14,9,-46.2243,18.9351,NA,AF,OTF
NA-AF,14,10,-46.1844,18.9319,NA,AF,OTF
NA-AF,14,11,-46.0932,19.3773,NA,AF,OTF
NA-AF,14,12,-46.0015,19.8227,NA,AF,OTF
NA-AF,14,13,-45.9398,19.8022,NA,AF,OTF
NA-AF,14,14,-45.7737,20.618,NA,AF,OTF
NA-AF,14,15,-45.557,20.5958,NA,AF,OTF
NA-AF,14,16,-45.4187,21.2217,NA,AF,OTF
NA-AF,14,17,-45.5152,21.2465,NA,AF,OTF
NA-AF,14,18,-45.3853,21.8223,NA,AF,OTF
NA-AF,14,19,-45.2483,21.8064,NA,AF,OTF
NA-AF,14,20,-45.1574,22.3898,NA,AF,OTF
NA-AF,14,21,-45.0658,22.9731,NA,AF,OTF
