event_id,year,longitude,latitude,depth,magnitude,mb,ms,strike1,dip1,rake1,distance_to_boundary,boundary_type,plate1,plate2,segment_id,relative_velocity,movement_direction,convergence_rate,transform_rate,extension_rate,boundary_motion_type,grid_cell,is_near_boundary,fault_type,fault_type_code
C201305210543A,2013,160.07,52.28,30.0,6.1,5.8,6.1,70.0,315.0,127.0,0.8833540852908308,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_142,1,reverse,1
C201305211239A,2013,160.54,52.32,35.0,4.6,4.6,0.0,78.0,308.0,139.0,0.43590186969087574,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_142,1,reverse,1
C201305211451A,2013,160.64,52.59,37.4,5.6,5.3,5.6,71.0,314.0,124.0,0.5281651635615583,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_142,1,reverse,1
C201305211742A,2013,159.97,52.33,36.5,4.9,4.9,0.0,72.0,321.0,134.0,0.9899163803069371,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,339_142,1,reverse,1
C201305240544A,2013,153.22,54.89,598.1,8.4,7.5,8.4,34.0,102.0,283.0,6.869371937084205,:CTF,OK,,99,0.0,0.0,0.0,0.0,0.0,unknown,333_144,0,normal,2
B201305241456A,2013,151.44,52.24,624.0,6.7,6.7,6.7,19.0,124.0,272.0,6.202091521414369,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,331_142,0,normal,2
C201305272022A,2013,160.26,52.23,13.3,5.3,5.3,5.3,76.0,313.0,127.0,0.6886903803597105,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_142,1,reverse,1
C201305281625A,2013,159.74,53.49,74.4,5.4,5.4,0.0,71.0,114.0,305.0,1.7955830362308418,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,339_143,0,normal,2
C201305281924A,2013,140.74,34.17,30.0,5.0,5.0,0.0,59.0,175.0,40.0,0.38228294495046033,CCB,OK,PS,75,1.8236289016013978,114.7191144677854,0.5470886704804193,0.9118144508006989,0.3647257803202796,transform,320_124,1,reverse,1
C201305310146A,2013,143.57,39.81,33.0,4.9,4.9,0.0,63.0,292.0,109.0,0.6564296535044724,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_129,1,reverse,1
C201306032027A,2013,151.01,45.38,51.5,4.9,4.9,0.0,72.0,290.0,135.0,0.7900993608401535,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,331_135,1,reverse,1
C201306040223A,2013,150.91,45.41,46.7,5.1,5.1,0.0,68.0,276.0,129.0,0.8703545254664958,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_135,1,reverse,1
C201306040712A,2013,151.05,45.35,44.1,4.9,4.9,0.0,70.0,275.0,133.0,0.7439603484057473,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,331_135,1,reverse,1
C201306041100A,2013,150.92,45.38,23.6,5.6,5.4,5.6,70.0,289.0,131.0,0.8402243747952247,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_135,1,reverse,1
C201306041101A,2013,151.07,45.28,35.0,5.3,5.3,0.0,67.0,276.0,130.0,0.6734812543790756,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,331_135,1,reverse,1
C201306060328A,2013,140.46,35.55,53.6,5.0,5.0,0.0,72.0,249.0,100.0,0.9192176020942999,CCB,OK,PS,75,1.6887401653729421,113.4766458268985,0.5066220496118826,0.8443700826864711,0.33774803307458845,transform,320_125,1,reverse,1
C201306070527A,2013,160.42,54.68,108.7,4.6,4.6,0.0,40.0,180.0,299.0,2.336572703769352,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_144,0,normal,2
C201306200149A,2013,142.35,40.83,52.6,5.0,5.0,0.0,71.0,307.0,105.0,2.075027327530901,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_130,0,reverse,1
C201306261712A,2013,143.56,39.74,17.9,4.9,4.9,0.0,64.0,284.0,105.0,0.6655357916746396,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_129,1,reverse,1
C201307031506A,2013,141.45,37.32,11.8,5.0,5.0,0.0,0.0,131.0,35.0,1.7322233805141913,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_127,0,reverse,1
C201307041108A,2013,141.77,46.8,9.9,4.7,4.7,0.0,64.0,124.0,273.0,0.8374265878272658,:CCB,OK,AM,101,0.4416514799958611,70.03565603047356,0.13249544399875832,0.22082573999793054,0.08833029599917222,transform,321_136,1,normal,2
C201307100522A,2013,141.71,39.64,81.9,5.3,5.3,0.0,55.0,32.0,278.0,2.5071826199939995,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_129,0,normal,2
C201307102333A,2013,158.82,49.99,35.9,5.0,5.0,0.0,50.0,11.0,111.0,0.22205665943627273,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,338_139,1,reverse,1
C201307110014A,2013,141.77,30.48,25.5,5.3,5.3,4.9,75.0,254.0,91.0,0.5093888495049537,:OCB,PS,CL,79,1.9025517996898307,144.31689130407153,0.5707655399069492,0.9512758998449153,0.38051035993796617,transform,321_120,1,reverse,1
C201307161114A,2013,179.77,51.18,42.3,5.1,4.8,5.1,72.0,299.0,150.0,0.6794661507389504,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,359_141,1,strike-slip,0
C201307161409A,2013,145.41,43.02,46.6,5.2,5.2,0.0,71.0,269.0,128.0,1.229513090617592,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,325_133,0,reverse,1
C201307182344A,2013,142.18,39.06,54.6,5.0,5.0,0.0,61.0,42.0,292.0,1.9103833018533112,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_129,0,normal,2
C201307191639A,2013,141.62,37.5,40.0,5.5,5.4,5.5,71.0,303.0,109.0,1.7388932802216392,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_127,0,reverse,1
C201307200606A,2013,141.7,36.25,14.0,5.5,5.5,5.2,68.0,295.0,111.0,0.9081758860485282,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_126,1,reverse,1
C201307210952A,2013,141.84,36.28,15.6,4.9,4.9,0.0,74.0,295.0,102.0,0.7900983736219204,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_126,1,reverse,1
C201307221508A,2013,131.94,51.5,10.0,4.5,4.5,0.0,8.0,167.0,259.0,4.0582301179208695,:CRB*,AM,EU,102,0.5633415051587907,65.23797523311549,0.16900245154763718,0.28167075257939533,0.11266830103175814,transform,311_141,0,normal,2
C201307230302A,2013,140.65,37.14,15.5,5.3,5.3,0.0,4.0,303.0,164.0,2.249426469124963,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,320_127,0,strike-slip,0
C201307251905A,2013,142.47,40.2,44.9,5.0,5.0,0.0,69.0,316.0,103.0,1.8046012329597838,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_130,0,reverse,1
C201307270109A,2013,141.72,33.02,9.9,5.4,5.4,5.3,77.0,272.0,93.0,0.37325627925059535,:OCB,PS,CL,79,2.071797732616103,141.84941408868156,0.6215393197848309,1.0358988663080515,0.4143595465232206,transform,321_123,1,reverse,1
C201307280721A,2013,159.7,52.25,34.3,4.9,4.9,0.0,71.0,335.0,122.0,1.1786866801656861,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,339_142,0,reverse,1
B201307281136A,2013,137.94,31.05,454.9,4.8,4.8,0.0,33.0,158.0,268.0,2.1996606010928104,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,317_121,0,normal,2
C201307310014A,2013,142.0,38.12,29.7,4.9,4.9,0.0,4.0,46.0,150.0,1.8354386423958695,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_128,0,strike-slip,0
C201307310540A,2013,142.86,36.38,29.4,4.8,4.8,0.0,72.0,291.0,126.0,0.11949041802588459,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_126,1,reverse,1
C201307311944A,2013,178.17,51.11,19.2,5.2,5.2,5.0,64.0,312.0,165.0,0.5905617749228314,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,358_141,1,strike-slip,0
C201308011640A,2013,156.09,49.59,53.4,5.1,5.1,0.0,64.0,62.0,171.0,1.3184734961310391,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,336_139,0,strike-slip,0
C201308030056A,2013,137.55,34.54,33.1,5.1,5.1,0.0,1.0,305.0,46.0,0.9440054290098089,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,317_124,1,reverse,1
C201308040328A,2013,141.86,38.21,56.0,5.9,5.8,5.9,84.0,98.0,277.0,2.0010779619994694,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_128,0,normal,2
C201308041556A,2013,145.22,46.99,375.4,5.8,5.4,5.8,41.0,174.0,295.0,2.9019629494533623,:CCB,OK,AM,101,0.4346250624126622,68.85253088291459,0.13038751872379864,0.2173125312063311,0.08692501248253244,transform,325_136,0,normal,2
C201308090259A,2013,143.62,39.78,32.9,5.0,5.0,0.0,62.0,290.0,109.0,0.6051461724244711,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_129,1,reverse,1
C201308091457A,2013,143.77,39.74,11.8,4.8,4.8,0.0,72.0,302.0,110.0,0.45578272235790757,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_129,1,reverse,1
C201308091640A,2013,143.57,39.76,18.7,4.7,4.7,0.0,58.0,295.0,110.0,0.6550342662792547,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_129,1,reverse,1
C201308092256A,2013,141.04,36.91,60.8,5.0,5.0,0.0,52.0,304.0,127.0,1.796877135477001,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_126,0,reverse,1
C201308130009A,2013,143.47,43.72,177.9,5.1,5.1,0.0,45.0,11.0,144.0,2.8889945725113404,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,323_133,0,reverse,1
C201308141918A,2013,178.49,51.21,29.8,5.0,5.0,0.0,63.0,329.0,166.0,0.5911541338771175,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,358_141,1,strike-slip,0
C201308162112A,2013,178.3,50.8,22.2,4.9,4.9,4.6,67.0,344.0,175.0,0.26833041199236435,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,358_140,1,strike-slip,0
C201308170525A,2013,178.39,50.97,39.5,4.9,4.9,4.5,71.0,333.0,170.0,0.36733528281394723,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,358_140,1,strike-slip,0
C201308170530A,2013,178.53,50.98,7.3,4.8,4.8,4.5,76.0,346.0,155.0,0.3625151169261787,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,358_140,1,strike-slip,0
C201308171111A,2013,178.41,50.95,28.9,5.0,5.0,4.6,69.0,344.0,172.0,0.3425948189917693,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,358_140,1,strike-slip,0
C201308172301A,2013,139.49,33.29,34.8,4.7,4.7,0.0,5.0,232.0,141.0,1.3478909451435586,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,319_123,0,reverse,1
C201308201741A,2013,142.69,36.85,16.1,4.9,4.9,0.0,13.0,114.0,255.0,0.5672312138802061,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_126,1,normal,2
C201308210825A,2013,152.79,47.86,157.0,5.3,5.1,5.3,52.0,310.0,123.0,1.9976048157731319,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,332_137,0,reverse,1
C201308220653A,2013,142.94,42.34,63.9,4.8,4.8,0.0,75.0,292.0,121.0,2.126321941757653,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_132,0,reverse,1
C201308260458A,2013,155.65,49.49,38.0,5.3,5.2,5.3,79.0,301.0,122.0,1.4842441982369372,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,335_139,0,reverse,1
C201308271425A,2013,149.04,44.51,41.7,5.3,5.3,0.0,50.0,222.0,103.0,0.8347162691597685,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_134,1,reverse,1
C201308290247A,2013,143.65,40.29,25.5,4.7,4.7,0.0,56.0,297.0,111.0,0.6710654513532761,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_130,1,reverse,1
B201308312352A,2013,148.13,47.99,393.2,4.9,4.9,0.0,36.0,31.0,270.0,4.397663898025866,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,328_137,0,normal,2
B201309020251A,2013,133.65,42.2,445.0,5.7,5.6,5.7,44.0,96.0,262.0,4.892006974647521,:CCB,OK,AM,101,0.4812495606876874,76.47791784396593,0.1443748682063062,0.2406247803438437,0.09624991213753749,transform,313_132,0,normal,2
C201309040018A,2013,138.79,30.01,407.0,6.5,0.0,6.5,33.0,50.0,261.0,3.50481911088147,:OCB,PS,CL,79,1.8273390899403694,145.25141670769835,0.5482017269821108,0.9136695449701847,0.36546781798807393,transform,318_120,0,normal,2
C201309110711A,2013,139.76,43.1,189.0,4.9,4.9,0.0,59.0,93.0,338.0,0.9634219428682356,:CCB,OK,AM,101,0.4673724141854221,73.9946520492358,0.1402117242556266,0.23368620709271104,0.09347448283708443,transform,319_133,1,strike-slip,0
C201309150023A,2013,167.65,54.36,25.0,5.6,5.4,5.6,49.0,283.0,160.0,0.5121376768018518,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,347_144,1,strike-slip,0
C201309180027A,2013,142.32,38.73,36.0,5.1,5.1,0.0,76.0,270.0,83.0,1.6942317580543886,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_128,0,reverse,1
C201309191725A,2013,140.65,37.07,22.2,5.3,5.3,0.0,17.0,46.0,138.0,2.2129960325314633,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,320_127,0,reverse,1
C201309200650A,2013,131.13,30.04,30.8,5.0,5.0,0.0,71.0,323.0,125.0,0.9037003983621973,:OSR,NZ,PA,73,0.0,0.0,0.0,0.0,0.0,unknown,311_120,1,reverse,1
C201309202016A,2013,179.31,49.97,28.1,5.0,5.0,4.6,15.0,355.0,130.0,0.6554725394705626,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,359_139,1,reverse,1
C201309212026A,2013,131.18,30.11,32.2,4.8,4.8,0.0,72.0,315.0,127.0,0.9229195035321238,:OSR,NZ,PA,73,0.0,0.0,0.0,0.0,0.0,unknown,311_120,1,reverse,1
C201309212258A,2013,173.77,52.34,25.6,5.2,5.2,4.9,64.0,305.0,163.0,1.0390235800981584,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,353_142,0,strike-slip,0
C201309251358A,2013,171.33,52.92,11.6,5.4,0.0,5.4,57.0,301.0,167.0,0.7583326512817646,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,351_142,1,strike-slip,0
C201309291331A,2013,152.61,48.16,152.7,5.2,0.0,5.2,33.0,106.0,304.0,2.338936724240297,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,332_138,0,normal,2
C201310010338A,2013,152.79,53.2,573.0,6.7,0.0,6.7,13.0,171.0,284.0,6.153638341664235,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,332_143,0,normal,2
C201310021809A,2013,162.65,55.06,47.2,4.6,0.0,4.6,76.0,343.0,130.0,0.9529313931233492,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,342_145,1,reverse,1
C201310031746A,2013,167.15,55.19,10.9,5.4,0.0,5.4,21.0,87.0,350.0,1.2086479594985424,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,347_145,0,strike-slip,0
C201310040138A,2013,157.31,50.58,64.5,4.9,0.0,4.9,72.0,344.0,139.0,1.3090770641944693,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,337_140,0,reverse,1
C201310082026A,2013,150.35,45.35,33.0,5.1,0.0,5.1,74.0,262.0,124.0,1.0455324002631452,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_135,0,reverse,1
C201310111743A,2013,140.73,36.46,53.1,4.7,0.0,4.7,77.0,299.0,108.0,1.851847995921911,CCB,OK,PS,75,1.5908332767598532,112.54798059621548,0.47724998302795596,0.7954166383799266,0.31816665535197064,transform,320_126,0,reverse,1
C201310111934A,2013,160.57,52.59,25.1,4.9,0.0,4.9,74.0,321.0,122.0,0.5714529201955341,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_142,1,reverse,1
C201310171654A,2013,143.68,40.74,31.8,4.7,0.0,4.7,68.0,302.0,114.0,0.7813609921156809,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_130,1,reverse,1
C201310191514A,2013,141.77,38.2,62.1,4.9,0.0,4.9,73.0,301.0,108.0,2.0770101131193277,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_128,0,reverse,1
C201310210333A,2013,142.98,42.29,57.2,4.5,0.0,4.5,75.0,281.0,134.0,2.062746954912319,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_132,0,reverse,1
C201310220118A,2013,141.89,37.73,25.7,5.3,0.0,5.3,22.0,250.0,111.0,1.7479791903795798,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_127,0,reverse,1
C201310240137A,2013,156.74,51.12,146.0,5.0,0.0,5.0,22.0,30.0,135.0,2.0891459403306407,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,336_141,0,reverse,1
C201310251710A,2013,144.66,37.16,35.0,7.1,0.0,7.1,3.0,93.0,347.0,0.9709673732932556,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,324_127,1,strike-slip,0
C201310252127A,2013,144.67,37.11,10.0,5.5,0.0,5.5,1.0,101.0,296.0,0.9978164360241745,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,324_127,1,normal,2
C201310271813A,2013,144.57,37.09,20.2,5.5,0.0,5.5,8.0,282.0,153.0,0.9140052735077591,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,324_127,1,strike-slip,0
B201310292017A,2013,130.88,43.24,554.3,5.1,0.0,5.1,25.0,38.0,165.0,6.602539587916145,:CRB*,AM,EU,102,0.5390954753965271,73.28907276020873,0.16172864261895814,0.26954773769826357,0.10781909507930543,transform,310_133,0,strike-slip,0
C201310310303A,2013,124.0,44.72,10.7,5.1,0.0,5.1,63.0,167.0,272.0,2.831935882042526,:CRB*,AM,EU,102,0.5402287235307686,73.27161535770469,0.16206861705923056,0.2701143617653843,0.10804574470615372,transform,304_134,0,normal,2
C201310310310A,2013,124.09,44.72,10.5,4.7,0.0,4.7,14.0,167.0,260.0,2.8733605482083155,:CRB*,AM,EU,102,0.540280946449184,73.25523643799144,0.16208428393475519,0.270140473224592,0.1080561892898368,transform,304_134,0,normal,2
C201311011630A,2013,148.18,44.63,77.7,5.2,0.0,5.2,76.0,266.0,131.0,1.4310724684655212,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,328_134,0,reverse,1
C201311030018A,2013,148.17,44.2,35.0,4.9,0.0,4.9,39.0,1.0,189.0,1.0065596902320333,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,328_134,0,strike-slip,0
C201311030525A,2013,140.17,35.93,75.8,5.1,0.0,5.1,74.0,240.0,99.0,1.242204395419686,CCB,OK,PS,75,1.6552095335256567,113.18323769600288,0.496562860057697,0.8276047667628283,0.33104190670513134,transform,320_125,0,reverse,1
C201311030852A,2013,142.7,38.26,35.0,5.2,0.0,5.2,60.0,252.0,69.0,1.2316307279375667,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_128,0,reverse,1
C201311050418A,2013,140.4,30.27,116.0,4.9,0.0,4.9,51.0,98.0,326.0,1.8765545555618521,:OCB,PS,CL,79,1.8662092976844429,144.76697463961955,0.5598627893053328,0.9331046488422214,0.3732418595368886,transform,320_120,0,normal,2
C201311092237A,2013,139.97,35.92,64.3,5.6,0.0,5.6,74.0,243.0,97.0,1.1671978452687402,CCB,OK,PS,75,1.6597177853324738,113.23878652850887,0.4979153355997421,0.8298588926662369,0.3319435570664948,transform,319_125,0,reverse,1
C201311120703A,2013,162.3,54.69,43.0,6.4,0.0,6.4,46.0,303.0,117.0,1.0402452787684238,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,342_144,0,reverse,1
C201311150200A,2013,142.18,41.43,46.0,5.5,0.0,5.5,73.0,307.0,111.0,2.3475444617727694,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_131,0,reverse,1
C201311161144A,2013,140.15,35.6,59.4,5.5,0.0,5.5,81.0,221.0,91.0,0.9159736677437845,CCB,OK,PS,75,1.689246903190201,113.50199979315843,0.5067740709570603,0.8446234515951005,0.33784938063804026,transform,320_125,1,reverse,1
B201311181910A,2013,137.05,34.33,328.0,5.6,0.0,5.6,66.0,60.0,250.0,1.0499434079987235,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,317_124,0,normal,2
C201311220317A,2013,153.07,46.45,11.0,5.3,0.0,5.3,73.0,271.0,126.0,0.717803099742541,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,333_136,1,reverse,1
C201311220818A,2013,124.1,44.64,17.1,4.9,0.0,4.9,56.0,164.0,266.0,2.8079723716589475,:CRB*,AM,EU,102,0.5400019934407512,73.33073628424737,0.16200059803222536,0.2700009967203756,0.10800039868815024,transform,304_134,0,normal,2
C201311222105A,2013,137.83,41.66,19.0,5.3,0.0,5.3,67.0,150.0,299.0,0.6826684700496926,:CCB,OK,AM,101,0.4785037180421403,75.87050493487324,0.1435511154126421,0.23925185902107016,0.09570074360842806,transform,317_131,1,normal,2
C201311222204A,2013,124.15,44.59,10.0,5.3,0.0,5.3,51.0,171.0,274.0,2.789496162392058,:CRB*,AM,EU,102,0.5398527554173915,73.36992640759999,0.16195582662521746,0.26992637770869576,0.1079705510834783,transform,304_134,0,normal,2
C201311241020A,2013,142.17,52.09,12.1,5.0,0.0,5.0,77.0,4.0,255.0,0.5384208762668913,:CCB,OK,AM,101,0.405899264614753,65.13431262642627,0.1217697793844259,0.2029496323073765,0.0811798529229506,transform,322_142,1,normal,2
C201311241606A,2013,161.61,55.58,71.0,5.0,0.0,5.0,52.0,49.0,144.0,1.2924504207125305,:CTF,AT,EU,98,5.234690265588371,58.93139290975454,1.5704070796765113,2.6173451327941857,1.0469380531176744,transform,341_145,0,reverse,1
C201311250323A,2013,141.73,45.87,19.5,5.1,0.0,5.1,73.0,116.0,260.0,1.601272459639517,:CCB,OK,AM,101,0.4475534188993322,70.89364129309288,0.13426602566979964,0.2237767094496661,0.08951068377986644,transform,321_135,0,normal,2
C201311250556A,2013,151.01,45.56,34.0,6.0,0.0,6.0,73.0,266.0,128.0,0.9486922577949182,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,331_135,1,reverse,1
C201311251543A,2013,141.94,38.48,52.9,5.0,0.0,5.0,72.0,296.0,118.0,2.012723093224698,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_128,0,reverse,1
C201311271745A,2013,141.59,42.02,94.8,5.0,0.0,5.0,8.0,4.0,235.0,2.766108502933309,:CCB,OK,AM,101,0.47079626556521603,74.44943332948452,0.1412388796695648,0.23539813278260802,0.09415925311304321,transform,321_132,0,normal,2
C201311281615A,2013,139.98,35.6,72.2,5.0,0.0,5.0,16.0,9.0,113.0,0.8892287444746699,CCB,OK,PS,75,1.6922206252774812,113.54134682188814,0.5076661875832443,0.8461103126387406,0.33844412505549626,transform,319_125,1,reverse,1
C201312030916A,2013,141.71,36.49,18.3,5.1,0.0,5.1,31.0,295.0,161.0,1.0061607426251518,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_126,0,strike-slip,0
C201312080758A,2013,149.18,44.45,35.2,4.9,0.0,4.9,24.0,13.0,121.0,0.7411688404135743,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_134,1,reverse,1
C201312081724A,2013,149.17,44.44,28.0,6.0,0.0,6.0,46.0,10.0,144.0,0.733185685894099,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_134,1,reverse,1
C201312081740A,2013,149.06,44.45,44.8,4.9,0.0,4.9,21.0,84.0,186.0,0.7714734279286648,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_134,1,strike-slip,0
C201312092036A,2013,141.92,36.42,26.4,5.1,0.0,5.1,68.0,296.0,109.0,0.7937200010079267,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_126,1,reverse,1
C201312122252A,2013,148.18,45.28,22.0,5.2,0.0,5.2,70.0,99.0,273.0,1.926447832151185,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,328_135,0,normal,2
C201312130534A,2013,156.19,49.3,48.8,4.9,0.0,4.9,72.0,351.0,124.0,1.0516293833856127,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,336_139,0,reverse,1
C201312140406A,2013,140.65,35.65,42.0,5.5,0.0,5.5,74.0,274.0,112.0,1.0404138599615058,CCB,OK,PS,75,1.6749999233256414,113.3362517057043,0.5024999769976924,0.8374999616628207,0.3349999846651283,transform,320_125,0,reverse,1
C201312150307A,2013,160.46,53.79,74.3,5.0,0.0,5.0,80.0,304.0,122.0,1.5980838526184973,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_143,0,reverse,1
C201312181001A,2013,154.96,48.81,33.4,5.2,0.0,5.2,63.0,216.0,102.0,1.3377657343496179,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,334_138,0,reverse,1
B201312181254A,2013,138.64,30.16,431.5,5.2,0.0,5.2,33.0,35.0,262.0,3.310473494834227,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,318_120,0,normal,2
C201312201610A,2013,140.06,35.87,72.7,5.3,0.0,5.3,67.0,225.0,98.0,1.165480055599404,CCB,OK,PS,75,1.6632675723686337,113.26576408531943,0.49898027171059006,0.8316337861843168,0.33265351447372676,transform,320_125,0,reverse,1
C201312210134A,2013,140.65,35.61,35.4,5.5,0.0,5.5,72.0,255.0,97.0,1.0012696939386518,CCB,OK,PS,75,1.6790758393484904,113.37423789955554,0.5037227518045471,0.8395379196742452,0.3358151678696981,transform,320_125,0,reverse,1
C201312230657A,2013,142.14,35.69,8.0,5.6,0.0,5.6,70.0,287.0,114.0,0.26326087821778804,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_125,1,reverse,1
C201312230911A,2013,142.41,36.09,7.5,5.3,0.0,5.3,61.0,236.0,121.0,0.2059112430150502,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_126,1,reverse,1
